05/04/2024 21:37:13 pm # UPDATE cx_reg_rec SET directiva='4', lista='1|8262|2023/11/25|1|1|1|2023628028961473|2023/12/20|1|1|0|0||0|0|1|7879|2023/11/12|11|11|1|1945|2023/11/12|13|18|1|10524|2023/11/14|19|19|1|0097|2024/01/06|21|21|1|RS20231121137301|2023/11/21|27|27|1|1932|2023/11/12|28|38|1|S.N.|2023/11/12|39|49|1|8249|2023/11/17|56|58|1|7922|2023/11/14|59|61|1|4381|2023/11/21|62|62|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|1|S.N|2023/11/14|63|64|1|S.N|2023/11/14|65|65|1|S.N|2023/11/14|66|79|' WHERE conse='1' AND ano='2024' # 
08/04/2024 19:55:19 pm # UPDATE cx_reg_rec SET directiva='4', lista='1|8262|2023/11/25|3|3|1|2023628028961473|2023/12/20|2|2|1|2024518004897243|2024/02/28|1|1|1|7879|2023/11/12|11|11|1|1945|2023/11/12|13|18|1|10524|2023/11/14|19|19|1|0097|2024/01/06|21|21|1|RS20231121137301|2023/11/21|27|27|1|1932|2023/11/12|28|38|1|S.N.|2023/11/12|39|49|1|8249|2023/11/17|56|58|1|7922|2023/11/14|59|61|1|4381|2023/11/21|62|62|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|1|S.N|2023/11/14|63|64|1|S.N|2023/11/14|65|65|1|S.N|2023/11/14|66|79|' WHERE conse='1' AND ano='2024' # 
09/04/2024 17:33:11 pm # UPDATE cx_reg_rec SET directiva='4', lista='1|2023-532-0590677-2|2023/11/16|1|1|1|2023-531-0590974-2||2|2|1|2023-530-0592546-2||3|3|1|2023-532-020000105||6|8|1|2023-531-0043142-3||10|16|1|75133||17|20|1|2023-532-0629044-2||21|21|1|2023652025413663||24|24|1|026||26|64|1|026||65|76|1|026||77|83|1|540016001134202305792||84|89|1|2023-532-0141258-4||97|97|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|1|540016001134202305792||90|91|1|0||99|99|1|540016001134202305792||100|103|' WHERE conse='70' AND ano='2023' # 
15/04/2024 17:52:04 pm # UPDATE cx_reg_rec SET directiva='4', lista='1|2024-532-0175061-2|2024/04/10|1|1|0|0||0|0|0|0||0|0|1|2024-532-0159497-2|2024/04/02|3|6|0|0||0|0|1|106690|2024/04/07|7|7|1|2024-532-0185768-2|2024/04/15|0|0|0|0||0|0|1|008|2024/04/05|0|0|1|008|2024/04/03|0|0|1|008|2024/04/05|0|0|1|110016099144202400433|2024/04/06|0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|1|0||0|0|1|1100160991442024004330|2024/04/06|0|0|' WHERE conse='8' AND ano='2024' # 
15/04/2024 17:53:00 pm # UPDATE cx_reg_rec SET directiva='4', lista='1|2024-532-0175061-2|2024/04/10|1|1|0|0||0|0|0|0||0|0|1|2024-532-0159497-2|2024/04/02|3|6|0|0||0|0|1|106690|2024/04/07|7|7|1|2024-532-0185768-2|2024/04/15|0|0|0|0||0|0|1|008|2024/04/05|0|0|1|008|2024/04/03|0|0|1|008|2024/04/05|0|0|1|110016099144202400433|2024/04/06|0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|1|0||0|0|1|1100160991442024004330|2024/04/06|0|0|' WHERE conse='8' AND ano='2024' # 
17/04/2024 14:16:57 pm # UPDATE cx_reg_rec SET directiva='4', lista='1|2023-532-0632130-2|2023/12/09|105|105|1|2023-531-0667242-2|2023/12/29|115|115|0|0||0|0|1|2023-531-0515449-2|2023/10/02|6|10|1|2023-531-0038487-3|2023/10/04|11|20|1|36353 - 86753|2023/10/06|21|24|1|2023-532-0543404-2|2023/12/18|25|26|1|RS20231027126321|2023/10/27|28|28|1|025 ODÍN|2023/10/06|29|40|1|2023562022136503|2023/10/05|41|55|1|N/A|2023/10/06|56|61|1|548106001224202300244|2023/10/08|62|67|1|2023-532-0128729-4|2023/10/13|74|75|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|1|548106001224202300244|2023/10/06|76|77|1|N/A|2023/10/06|78|78|1|548106001224202300244|2023/10/06|86|98|' WHERE conse='62' AND ano='2023' # 
17/04/2024 14:25:39 pm # UPDATE cx_reg_rec SET directiva='4', lista='1|2023-532-0632130-2|2023/12/09|105|105|1|2023-531-0667242-2|2023/12/29|115|115|0|0||0|0|1|2023-531-0515449-2|2023/10/02|6|10|1|2023-531-0038487-3|2023/10/04|11|20|1|36353 - 86753|2023/10/06|21|24|1|2023-532-0543404-2|2023/12/18|25|26|1|RS20231027126321|2023/10/27|28|28|1|025 ODÍN|2023/10/06|29|40|1|2023562022136503|2023/10/05|41|55|1|N/A|2023/10/06|56|61|1|548106001224202300244|2023/10/08|62|67|1|2023-532-0128729-4|2023/10/13|74|75|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|1|548106001224202300244|2023/10/06|76|77|1|N/A|2023/10/06|78|78|1|548106001224202300244|2023/10/06|86|98|' WHERE conse='62' AND ano='2023' # 
17/04/2024 14:36:19 pm # UPDATE cx_reg_rec SET directiva='4', lista='1|2023-532-0632130-2|2023/12/09|105|105|1|2023-531-0667242-2|2023/12/29|115|115|0|0||0|0|1|2023-531-0515449-2|2023/10/02|6|10|1|2023-531-0038487-3|2023/10/04|11|20|1|36353 - 86753|2023/10/06|21|24|1|2023-532-0543404-2|2023/12/18|25|26|1|RS20231027126321|2023/10/27|28|28|1|025 ODÍN|2023/10/06|29|40|1|2023562022136503|2023/10/05|41|55|1|N/A|2023/10/06|56|61|1|548106001224202300244|2023/10/08|62|67|1|2023-532-0128729-4|2023/10/13|74|75|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|1|548106001224202300244|2023/10/06|76|77|1|N/A|2023/10/06|78|78|1|548106001224202300244|2023/10/06|86|98|' WHERE conse='62' AND ano='2023' # 
17/04/2024 14:53:00 pm # UPDATE cx_reg_rec SET directiva='4', lista='1|2023-532-0632130-2|2023/12/09|105|105|1|2023-531-0667242-2|2023/12/29|115|115|0|0||0|0|1|2023-531-0515449-2|2023/10/02|6|10|1|2023-531-0038487-3|2023/10/04|11|20|1|36353 - 86753|2023/10/06|21|24|1|2023-532-0543404-2|2023/12/18|25|26|1|RS20231027126321|2023/10/27|28|28|1|025 ODÍN|2023/10/06|29|40|1|2023562022136503|2023/10/05|41|55|1|N/A|2023/10/06|56|61|1|548106001224202300244|2023/10/08|62|67|1|2023-532-0128729-4|2023/10/13|74|75|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|1|548106001224202300244|2023/10/06|76|77|1|N/A|2023/10/06|78|78|1|548106001224202300244|2023/10/06|86|98|' WHERE conse='62' AND ano='2023' # 
19/04/2024 08:27:17 am # UPDATE cx_reg_rec SET directiva='4', lista='1|2024-532-0103651-2||1|1|1|2024-531-0103923-2||2|2|0|0||0|0|1|2024-532-0078818-2||5|8|1|2024-531-0005177-3||10|21|1|10626||22|24|1|2024-532-0104454-2||25|25|1|RS20240321039441||29|29|1|004||30|44|1|004||45|65|1|004||66|71|1|110016000027201700096||72|86|1|2024-532-0031180-2||88|90|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|1|110016000027201700096||91|92|1|0||95|97|0|0||0|0|' WHERE conse='9' AND ano='2024' # 
19/04/2024 08:27:52 am # UPDATE cx_reg_rec SET directiva='4', lista='1|2024-532-0103651-2||1|1|1|2024-531-0103923-2||2|2|0|0||0|0|1|2024-532-0078818-2||5|8|1|2024-531-0005177-3||10|21|1|10626||22|24|1|2024-532-0104454-2||25|25|1|RS20240321039441||29|29|1|004||30|44|1|004||45|65|1|004||66|71|1|110016000027201700096||72|86|1|2024-532-0031180-2||88|90|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|1|110016000027201700096||91|92|1|0||95|97|0|0||0|0|' WHERE conse='9' AND ano='2024' # 
19/04/2024 09:32:46 am # UPDATE cx_reg_rec SET directiva='4', lista='1|2024-532-0105927-2|2024/02/29|1|1|0|0||0|0|0|0||0|0|1|2024-532-0097777-2|2024/02/25|4|7|1|2024-531-0006467-3|2024/02/26|0|0|1|10630|2024/02/27|21|23|1|2024-532-0104454-2|2024/02/28|24|24|1|RS20240321039470|2024/03/21|28|28|1|006|2024/02/27|29|43|1|006|2024/02/26|44|64|1|006|2024/02/27|65|69|1|110016099144202400264|2024/02/27|70|79|1|2024-532-0032474-2|2024/03/01|80|82|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|1|S/N|2024/02/27|83|86|1|S/N||87|87|1|110016099144202400264|2024/02/27|93|95|' WHERE conse='10' AND ano='2024' # 
19/04/2024 10:39:06 am # UPDATE cx_reg_rec SET directiva='4', lista='1|2024-532-0118015-2|2024/03/13|1|1|0|0||0|0|0|0||0|0|1|2024-532-0118015-2|2024/03/04|4|7|1|000014|2024/03/06|0|0|1|10642||0|0|1|2024-532-0124927-2|2024/03/16|0|0|1|RS20240327042003|2024/03/27|0|0|1|006|2024/04/07|0|0|1|006|2024/04/06|0|0|1|006|2024/03/07|0|0|1|110016099144202400304|2024/03/08|0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|1|110016099144202400304|2024/03/07|0|0|1|S/N||0|0|0|0||0|0|' WHERE conse='11' AND ano='2024' # 
20/04/2024 12:14:55 pm # UPDATE cx_reg_rec SET directiva='4', lista='1|2024-532-0194933-2|2024/04/18|1|1|0|0||0|0|0|0||0|0|1|2024-532-0160664-2|2024/04/03|0|0|1|2024-531-0010871-2||0|0|0|0||0|0|0|0||0|0|0|0||0|0|1|010|2024/04/14|0|0|1|010|2024/04/13|0|0|1|010|2024/04/16|0|0|1|110016099144202400487|2024/04/15|0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|1|S/N||0|0|1|110016099144202400487|2024/04/15|0|0|' WHERE conse='12' AND ano='2024' # 
25/04/2024 11:29:29 am # UPDATE cx_reg_rec SET directiva='4', lista='1|2024-532-0208989-2|2024/04/24|1|1|0|0||0|0|0|0||0|0|1|2024-532-0197078-2|2024/04/18|4|7|1|2024-531-0012770-3|2024/04/19|8|20|1|10684|2024/04/22|23|23|0|0||0|0|0|0||0|0|1|011|2024/04/21|0|0|1|011|2024/04/20|0|0|1|011|2024/04/21|0|0|1|110016099144202400517|2024/04/21|0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|1|S/N|2024/04/21|0|0|1|S/N||0|0|1|110016099144202400517|2024/04/22|0|0|' WHERE conse='13' AND ano='2024' # 
27/04/2024 11:15:44 am # UPDATE cx_reg_rec SET directiva='4', lista='1|2024-553-0120691-2|2024/03/14|1|1|1|2024-551-0121216-2|2024/03/14|2|2|1|2024-550-0123032-2|2024/03/15|3|3|1|2024-553-0096580-2|2024/02/24|4|22|1|2024-553-0007509-3|2024/03/04|23|31|1|32433|2024/03/11|32|37|1|2024564007742473|2024/03/27|38|39|1|RS20240401042452|2024/04/01|40|40|1|008|2024/03/11|41|55|1|008|2024/03/09|56|75|1|008|2024/03/11|76|82|1|110016099144202400313|2024/03/11|83|88|1|2024-551-0046093-4|2024/03/14|89|90|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|1|110016099144202400313|2024/03/11|85|88|1||2024/03/11|91|92|0|0||0|0|' WHERE conse='14' AND ano='2024' # 
27/04/2024 11:16:40 am # UPDATE cx_reg_rec SET directiva='4', lista='1|2024-553-0120691-2|2024/03/14|1|1|1|2024-551-0121216-2|2024/03/14|2|2|1|2024-550-0123032-2|2024/03/15|3|3|1|2024-553-0096580-2|2024/02/24|4|22|1|2024-553-0007509-3|2024/03/04|23|31|1|32433|2024/03/11|32|37|1|2024564007742473|2024/03/27|38|39|1|RS20240401042452|2024/04/01|40|40|1|008|2024/03/11|41|55|1|008|2024/03/09|56|75|1|008|2024/03/11|76|82|1|110016099144202400313|2024/03/11|83|88|1|2024-551-0046093-4|2024/03/14|89|90|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|1|110016099144202400313|2024/03/11|85|88|1|0|2024/03/11|91|92|0|0||0|0|' WHERE conse='14' AND ano='2024' # 
30/04/2024 18:49:00 pm # UPDATE cx_reg_rec SET directiva='4', lista='1|8871|2023/12/02|5|5|0|0||0|0|1|2024515000481743|2024/01/10|111|111|1|1421|2023/11/16|7|7|1|1430|2023/11/16|8|12|1|10528|2023/11/17|15|15|1|8665|2023/11/23|16|16|1|RS20231124139808|2023/11/24|17|17|1|031||19|36|1|1364||37|49|1|0||50|54|1|0||55|66|1|3674|2023/11/23|67|67|1|8470|2023/11/17|68|68|1|0||69|71|1|0||72|73|1|0||74|74|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|0|0||0|0|' WHERE conse='72' AND ano='2023' # 
