10/07/2024 15:14:55 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='66', fec_anu=getdate() WHERE conse='7223' AND tipo='2' AND ano='2024' # 
10/07/2024 15:55:04 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='38', fec_anu=getdate() WHERE conse='7213' AND tipo='2' AND ano='2024' # 
10/07/2024 16:13:39 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='38', fec_anu=getdate() WHERE conse='7225' AND tipo='2' AND ano='2024' # 
10/07/2024 16:34:56 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='47', fec_anu=getdate() WHERE conse='7219' AND tipo='2' AND ano='2024' # 
10/07/2024 16:37:24 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='64', fec_anu=getdate() WHERE conse='7197' AND tipo='2' AND ano='2024' # 
10/07/2024 17:57:30 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='66', fec_anu=getdate() WHERE conse='7228' AND tipo='2' AND ano='2024' # 
11/07/2024 08:55:37 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='219', fec_anu=getdate() WHERE conse='7232' AND tipo='2' AND ano='2024' # 
11/07/2024 11:20:05 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='23', fec_anu=getdate() WHERE conse='7235' AND tipo='2' AND ano='2024' # 
11/07/2024 11:24:07 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='66', fec_anu=getdate() WHERE conse='7229' AND tipo='2' AND ano='2024' # 
11/07/2024 15:23:35 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='8', fec_anu=getdate() WHERE conse='7242' AND tipo='2' AND ano='2024' # 
11/07/2024 16:55:30 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='26', fec_anu=getdate() WHERE conse='7250' AND tipo='2' AND ano='2024' # 
11/07/2024 17:02:18 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='65', fec_anu=getdate() WHERE conse='7251' AND tipo='2' AND ano='2024' # 
11/07/2024 17:30:36 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='51', fec_anu=getdate() WHERE conse='7256' AND tipo='2' AND ano='2024' # 
12/07/2024 09:55:36 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='92', fec_anu=getdate() WHERE conse='7268' AND tipo='1' AND ano='2024' # 
12/07/2024 10:57:50 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='322', fec_anu=getdate() WHERE conse='7272' AND tipo='2' AND ano='2024' # 
12/07/2024 12:52:27 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='43', fec_anu=getdate() WHERE conse='7275' AND tipo='2' AND ano='2024' # 
12/07/2024 12:54:28 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='36', fec_anu=getdate() WHERE conse='7254' AND tipo='2' AND ano='2024' # 
12/07/2024 13:29:39 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='43', fec_anu=getdate() WHERE conse='7276' AND tipo='2' AND ano='2024' # 
12/07/2024 16:15:58 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='25', fec_anu=getdate() WHERE conse='7210' AND tipo='2' AND ano='2024' # 
13/07/2024 13:01:54 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='50', fec_anu=getdate() WHERE conse='7292' AND tipo='1' AND ano='2024' # 
13/07/2024 13:29:26 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='50', fec_anu=getdate() WHERE conse='7294' AND tipo='2' AND ano='2024' # 
13/07/2024 19:03:53 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='50', fec_anu=getdate() WHERE conse='7297' AND tipo='2' AND ano='2024' # 
14/07/2024 08:54:07 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='31', fec_anu=getdate() WHERE conse='7299' AND tipo='2' AND ano='2024' # 
14/07/2024 09:06:30 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='26', fec_anu=getdate() WHERE conse='7300' AND tipo='2' AND ano='2024' # 
14/07/2024 09:27:10 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='27', fec_anu=getdate() WHERE conse='7295' AND tipo='2' AND ano='2024' # 
14/07/2024 09:27:14 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='27', fec_anu=getdate() WHERE conse='7303' AND tipo='2' AND ano='2024' # 
14/07/2024 20:21:33 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='43', fec_anu=getdate() WHERE conse='7311' AND tipo='1' AND ano='2024' # 
15/07/2024 06:55:52 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='62', fec_anu=getdate() WHERE conse='7184' AND tipo='2' AND ano='2024' # 
15/07/2024 06:55:57 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='62', fec_anu=getdate() WHERE conse='7306' AND tipo='2' AND ano='2024' # 
15/07/2024 09:54:02 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='27', fec_anu=getdate() WHERE conse='7264' AND tipo='2' AND ano='2024' # 
15/07/2024 10:04:27 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='50', fec_anu=getdate() WHERE conse='7318' AND tipo='2' AND ano='2024' # 
15/07/2024 10:10:54 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='50', fec_anu=getdate() WHERE conse='7317' AND tipo='2' AND ano='2024' # 
15/07/2024 10:45:03 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='64', fec_anu=getdate() WHERE conse='7321' AND tipo='2' AND ano='2024' # 
15/07/2024 11:16:58 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='64', fec_anu=getdate() WHERE conse='7322' AND tipo='2' AND ano='2024' # 
15/07/2024 15:27:41 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='310', fec_anu=getdate() WHERE conse='5392' AND tipo='2' AND ano='2024' # 
15/07/2024 16:37:59 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='37', fec_anu=getdate() WHERE conse='7329' AND tipo='2' AND ano='2024' # 
15/07/2024 17:47:54 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='26', fec_anu=getdate() WHERE conse='7332' AND tipo='2' AND ano='2024' # 
15/07/2024 18:01:29 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='34', fec_anu=getdate() WHERE conse='7042' AND tipo='2' AND ano='2024' # 
16/07/2024 08:28:44 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='68', fec_anu=getdate() WHERE conse='7341' AND tipo='2' AND ano='2024' # 
16/07/2024 09:21:43 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='68', fec_anu=getdate() WHERE conse='7342' AND tipo='2' AND ano='2024' # 
16/07/2024 09:40:14 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='48', fec_anu=getdate() WHERE conse='7343' AND tipo='2' AND ano='2024' # 
16/07/2024 09:42:36 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='68', fec_anu=getdate() WHERE conse='7344' AND tipo='2' AND ano='2024' # 
16/07/2024 10:13:00 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='68', fec_anu=getdate() WHERE conse='7350' AND tipo='2' AND ano='2024' # 
16/07/2024 10:28:32 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='34', fec_anu=getdate() WHERE conse='6324' AND tipo='2' AND ano='2024' # 
16/07/2024 10:35:21 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='21', fec_anu=getdate() WHERE conse='7109' AND tipo='2' AND ano='2024' # 
16/07/2024 10:50:39 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='254', fec_anu=getdate() WHERE conse='7346' AND tipo='1' AND ano='2024' # 
16/07/2024 11:06:40 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='28', fec_anu=getdate() WHERE conse='7354' AND tipo='2' AND ano='2024' # 
16/07/2024 11:06:47 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='28', fec_anu=getdate() WHERE conse='5216' AND tipo='2' AND ano='2024' # 
16/07/2024 11:06:50 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='28', fec_anu=getdate() WHERE conse='1017' AND tipo='2' AND ano='2024' # 
16/07/2024 13:34:44 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='68', fec_anu=getdate() WHERE conse='7357' AND tipo='2' AND ano='2024' # 
16/07/2024 14:05:07 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='37', fec_anu=getdate() WHERE conse='7355' AND tipo='2' AND ano='2024' # 
16/07/2024 15:10:33 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='66', fec_anu=getdate() WHERE conse='4441' AND tipo='2' AND ano='2024' # 
16/07/2024 15:10:36 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='66', fec_anu=getdate() WHERE conse='4441' AND tipo='2' AND ano='2024' # 
16/07/2024 15:10:40 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='66', fec_anu=getdate() WHERE conse='4387' AND tipo='2' AND ano='2024' # 
16/07/2024 15:10:43 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='66', fec_anu=getdate() WHERE conse='4133' AND tipo='2' AND ano='2024' # 
16/07/2024 15:10:47 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='66', fec_anu=getdate() WHERE conse='4132' AND tipo='2' AND ano='2024' # 
16/07/2024 15:10:50 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='66', fec_anu=getdate() WHERE conse='6363' AND tipo='2' AND ano='2024' # 
16/07/2024 15:10:54 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='66', fec_anu=getdate() WHERE conse='6513' AND tipo='2' AND ano='2024' # 
16/07/2024 15:48:50 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='41', fec_anu=getdate() WHERE conse='7361' AND tipo='1' AND ano='2024' # 
16/07/2024 16:18:30 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='12', fec_anu=getdate() WHERE conse='7345' AND tipo='2' AND ano='2024' # 
16/07/2024 16:35:57 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='20', fec_anu=getdate() WHERE conse='7278' AND tipo='2' AND ano='2024' # 
16/07/2024 18:55:59 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='260', fec_anu=getdate() WHERE conse='7366' AND tipo='1' AND ano='2024' # 
16/07/2024 19:34:10 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='34', fec_anu=getdate() WHERE conse='7369' AND tipo='2' AND ano='2024' # 
16/07/2024 20:09:05 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='68', fec_anu=getdate() WHERE conse='7368' AND tipo='2' AND ano='2024' # 
16/07/2024 20:19:32 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='54', fec_anu=getdate() WHERE conse='7372' AND tipo='2' AND ano='2024' # 
17/07/2024 09:37:37 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='61', fec_anu=getdate() WHERE conse='7241' AND tipo='1' AND ano='2024' # 
17/07/2024 11:53:09 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='49', fec_anu=getdate() WHERE conse='7389' AND tipo='2' AND ano='2024' # 
17/07/2024 12:32:10 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='54', fec_anu=getdate() WHERE conse='7377' AND tipo='2' AND ano='2024' # 
17/07/2024 19:31:52 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='29', fec_anu=getdate() WHERE conse='7415' AND tipo='2' AND ano='2024' # 
17/07/2024 20:28:00 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='43', fec_anu=getdate() WHERE conse='7414' AND tipo='2' AND ano='2024' # 
17/07/2024 20:28:03 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='43', fec_anu=getdate() WHERE conse='7406' AND tipo='2' AND ano='2024' # 
17/07/2024 20:28:07 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='43', fec_anu=getdate() WHERE conse='7408' AND tipo='2' AND ano='2024' # 
17/07/2024 20:28:11 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='43', fec_anu=getdate() WHERE conse='7417' AND tipo='2' AND ano='2024' # 
17/07/2024 20:28:14 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='43', fec_anu=getdate() WHERE conse='7407' AND tipo='1' AND ano='2024' # 
17/07/2024 20:28:17 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='43', fec_anu=getdate() WHERE conse='7323' AND tipo='2' AND ano='2024' # 
17/07/2024 20:28:21 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='43', fec_anu=getdate() WHERE conse='7376' AND tipo='2' AND ano='2024' # 
17/07/2024 20:28:24 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='43', fec_anu=getdate() WHERE conse='7404' AND tipo='2' AND ano='2024' # 
18/07/2024 09:30:10 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='16', fec_anu=getdate() WHERE conse='7423' AND tipo='2' AND ano='2024' # 
18/07/2024 11:47:44 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='17', fec_anu=getdate() WHERE conse='7430' AND tipo='2' AND ano='2024' # 
18/07/2024 13:38:30 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='142', fec_anu=getdate() WHERE conse='7413' AND tipo='2' AND ano='2024' # 
18/07/2024 14:19:37 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='255', fec_anu=getdate() WHERE conse='7410' AND tipo='2' AND ano='2024' # 
18/07/2024 14:34:24 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='310', fec_anu=getdate() WHERE conse='7440' AND tipo='1' AND ano='2024' # 
18/07/2024 14:35:52 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='53', fec_anu=getdate() WHERE conse='6380' AND tipo='1' AND ano='2024' # 
18/07/2024 14:40:48 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='13', fec_anu=getdate() WHERE conse='7428' AND tipo='2' AND ano='2024' # 
18/07/2024 14:51:14 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='63', fec_anu=getdate() WHERE conse='6293' AND tipo='2' AND ano='2024' # 
18/07/2024 16:24:23 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='12', fec_anu=getdate() WHERE conse='7444' AND tipo='2' AND ano='2024' # 
18/07/2024 16:24:41 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='12', fec_anu=getdate() WHERE conse='7446' AND tipo='2' AND ano='2024' # 
18/07/2024 20:21:10 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='254', fec_anu=getdate() WHERE conse='7457' AND tipo='1' AND ano='2024' # 
18/07/2024 20:35:20 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='91', fec_anu=getdate() WHERE conse='6914' AND tipo='2' AND ano='2024' # 
18/07/2024 20:39:15 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='91', fec_anu=getdate() WHERE conse='7464' AND tipo='2' AND ano='2024' # 
18/07/2024 23:57:59 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='88', fec_anu=getdate() WHERE conse='7340' AND tipo='1' AND ano='2024' # 
19/07/2024 07:56:52 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='13', fec_anu=getdate() WHERE conse='7441' AND tipo='1' AND ano='2024' # 
19/07/2024 07:59:56 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='10', fec_anu=getdate() WHERE conse='7448' AND tipo='2' AND ano='2024' # 
19/07/2024 10:25:53 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='90', fec_anu=getdate() WHERE conse='7470' AND tipo='2' AND ano='2024' # 
19/07/2024 12:20:09 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='258', fec_anu=getdate() WHERE conse='7500' AND tipo='1' AND ano='2024' # 
19/07/2024 13:08:52 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='3', fec_anu=getdate() WHERE conse='7486' AND tipo='1' AND ano='2024' # 
19/07/2024 14:09:13 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='46', fec_anu=getdate() WHERE conse='7476' AND tipo='2' AND ano='2024' # 
19/07/2024 15:01:40 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='33', fec_anu=getdate() WHERE conse='7497' AND tipo='2' AND ano='2024' # 
19/07/2024 15:14:12 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='190', fec_anu=getdate() WHERE conse='7171' AND tipo='2' AND ano='2024' # 
19/07/2024 15:14:22 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='190', fec_anu=getdate() WHERE conse='7198' AND tipo='2' AND ano='2024' # 
19/07/2024 15:15:43 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='91', fec_anu=getdate() WHERE conse='7465' AND tipo='2' AND ano='2024' # 
19/07/2024 15:30:00 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='33', fec_anu=getdate() WHERE conse='7445' AND tipo='2' AND ano='2024' # 
19/07/2024 15:43:21 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='93', fec_anu=getdate() WHERE conse='7467' AND tipo='2' AND ano='2024' # 
19/07/2024 15:43:26 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='93', fec_anu=getdate() WHERE conse='7509' AND tipo='2' AND ano='2024' # 
19/07/2024 16:03:53 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='58', fec_anu=getdate() WHERE conse='7480' AND tipo='2' AND ano='2024' # 
19/07/2024 16:06:54 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='93', fec_anu=getdate() WHERE conse='7511' AND tipo='2' AND ano='2024' # 
19/07/2024 16:24:24 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='27', fec_anu=getdate() WHERE conse='6245' AND tipo='2' AND ano='2024' # 
19/07/2024 16:30:20 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='91', fec_anu=getdate() WHERE conse='7510' AND tipo='2' AND ano='2024' # 
19/07/2024 16:49:58 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='88', fec_anu=getdate() WHERE conse='7468' AND tipo='2' AND ano='2024' # 
19/07/2024 16:55:19 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='116', fec_anu=getdate() WHERE conse='7516' AND tipo='2' AND ano='2024' # 
19/07/2024 17:48:55 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='92', fec_anu=getdate() WHERE conse='7460' AND tipo='2' AND ano='2024' # 
19/07/2024 17:49:14 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='92', fec_anu=getdate() WHERE conse='7502' AND tipo='2' AND ano='2024' # 
19/07/2024 17:49:17 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='92', fec_anu=getdate() WHERE conse='7514' AND tipo='2' AND ano='2024' # 
19/07/2024 17:49:20 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='92', fec_anu=getdate() WHERE conse='7519' AND tipo='2' AND ano='2024' # 
19/07/2024 17:49:24 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='92', fec_anu=getdate() WHERE conse='7521' AND tipo='2' AND ano='2024' # 
19/07/2024 19:46:05 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='57', fec_anu=getdate() WHERE conse='7528' AND tipo='2' AND ano='2024' # 
19/07/2024 20:35:36 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='27', fec_anu=getdate() WHERE conse='7529' AND tipo='2' AND ano='2024' # 
19/07/2024 20:48:36 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='260', fec_anu=getdate() WHERE conse='7531' AND tipo='1' AND ano='2024' # 
21/07/2024 08:40:48 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='51', fec_anu=getdate() WHERE conse='7543' AND tipo='2' AND ano='2024' # 
21/07/2024 15:02:42 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='54', fec_anu=getdate() WHERE conse='7548' AND tipo='2' AND ano='2024' # 
21/07/2024 15:03:30 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='54', fec_anu=getdate() WHERE conse='7550' AND tipo='2' AND ano='2024' # 
22/07/2024 07:41:37 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='54', fec_anu=getdate() WHERE conse='7552' AND tipo='2' AND ano='2024' # 
22/07/2024 08:11:53 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='43', fec_anu=getdate() WHERE conse='7466' AND tipo='2' AND ano='2024' # 
22/07/2024 13:28:25 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='34', fec_anu=getdate() WHERE conse='7541' AND tipo='2' AND ano='2024' # 
22/07/2024 14:30:46 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='8', fec_anu=getdate() WHERE conse='7574' AND tipo='1' AND ano='2024' # 
22/07/2024 15:03:22 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='23', fec_anu=getdate() WHERE conse='7573' AND tipo='1' AND ano='2024' # 
22/07/2024 15:03:26 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='23', fec_anu=getdate() WHERE conse='7572' AND tipo='2' AND ano='2024' # 
22/07/2024 15:18:40 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='67', fec_anu=getdate() WHERE conse='7569' AND tipo='2' AND ano='2024' # 
22/07/2024 15:18:48 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='67', fec_anu=getdate() WHERE conse='5401' AND tipo='2' AND ano='2024' # 
22/07/2024 15:18:51 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='67', fec_anu=getdate() WHERE conse='5399' AND tipo='2' AND ano='2024' # 
22/07/2024 15:38:30 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='67', fec_anu=getdate() WHERE conse='7576' AND tipo='2' AND ano='2024' # 
22/07/2024 15:38:34 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='67', fec_anu=getdate() WHERE conse='7571' AND tipo='2' AND ano='2024' # 
22/07/2024 17:16:26 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='89', fec_anu=getdate() WHERE conse='7458' AND tipo='2' AND ano='2024' # 
22/07/2024 23:25:01 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='219', fec_anu=getdate() WHERE conse='7360' AND tipo='1' AND ano='2024' # 
23/07/2024 08:25:04 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='125', fec_anu=getdate() WHERE conse='7589' AND tipo='2' AND ano='2024' # 
23/07/2024 08:25:46 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='125', fec_anu=getdate() WHERE conse='5583' AND tipo='2' AND ano='2024' # 
23/07/2024 08:25:50 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='125', fec_anu=getdate() WHERE conse='3386' AND tipo='2' AND ano='2024' # 
23/07/2024 09:08:09 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='44', fec_anu=getdate() WHERE conse='7604' AND tipo='2' AND ano='2024' # 
23/07/2024 09:20:14 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='37', fec_anu=getdate() WHERE conse='7577' AND tipo='2' AND ano='2024' # 
23/07/2024 09:23:02 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='274', fec_anu=getdate() WHERE conse='7605' AND tipo='2' AND ano='2024' # 
23/07/2024 09:26:37 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='44', fec_anu=getdate() WHERE conse='7607' AND tipo='2' AND ano='2024' # 
23/07/2024 09:58:49 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='65', fec_anu=getdate() WHERE conse='7585' AND tipo='2' AND ano='2024' # 
23/07/2024 10:20:25 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='263', fec_anu=getdate() WHERE conse='7610' AND tipo='2' AND ano='2024' # 
23/07/2024 10:20:31 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='263', fec_anu=getdate() WHERE conse='7613' AND tipo='2' AND ano='2024' # 
23/07/2024 10:51:14 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='134', fec_anu=getdate() WHERE conse='7616' AND tipo='1' AND ano='2024' # 
23/07/2024 10:59:18 am # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='258', fec_anu=getdate() WHERE conse='7501' AND tipo='1' AND ano='2024' # 
23/07/2024 12:01:53 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='76', fec_anu=getdate() WHERE conse='6355' AND tipo='2' AND ano='2024' # 
23/07/2024 12:09:24 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='41', fec_anu=getdate() WHERE conse='7622' AND tipo='2' AND ano='2024' # 
23/07/2024 12:23:07 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='41', fec_anu=getdate() WHERE conse='7627' AND tipo='2' AND ano='2024' # 
23/07/2024 12:24:49 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='41', fec_anu=getdate() WHERE conse='7627' AND tipo='2' AND ano='2024' # 
23/07/2024 14:18:28 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='65', fec_anu=getdate() WHERE conse='7611' AND tipo='2' AND ano='2024' # 
23/07/2024 16:41:05 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='122', fec_anu=getdate() WHERE conse='7635' AND tipo='1' AND ano='2024' # 
23/07/2024 16:43:07 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='42', fec_anu=getdate() WHERE conse='7556' AND tipo='2' AND ano='2024' # 
23/07/2024 16:50:27 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='122', fec_anu=getdate() WHERE conse='7636' AND tipo='1' AND ano='2024' # 
23/07/2024 20:25:18 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='161', fec_anu=getdate() WHERE conse='7643' AND tipo='1' AND ano='2024' # 
24/07/2024 13:14:18 pm # UPDATE cx_pla_inv  SET unidad='999', estado='X', uni_anu='205', fec_anu=getdate() WHERE conse='7651' AND tipo='2' AND ano='2024' # 
