22/04/2024 14:05:39 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='160' OR usuario LIKE '%BICAI%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
22/04/2024 14:14:53 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='18' OR usuario LIKE '%BRIMI1%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
22/04/2024 14:54:31 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='27' OR usuario LIKE '%BAIDI%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
22/04/2024 17:16:51 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='98' OR usuario LIKE '%BAACA5%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
22/04/2024 20:08:40 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='300' OR usuario LIKE '%DAVAA%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
23/04/2024 08:36:39 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='28' OR usuario LIKE '%BRIMI2%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
23/04/2024 08:38:50 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='37' OR usuario LIKE '%BINSE%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
23/04/2024 10:43:48 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='40' OR usuario LIKE '%BRCIM1%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
23/04/2024 10:57:34 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='97' OR usuario LIKE '%BILUD%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
23/04/2024 11:12:55 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='304' OR usuario LIKE '%BRCNA1%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
23/04/2024 11:40:10 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='36' OR usuario LIKE '%BAIMI8%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
23/04/2024 14:45:02 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='26' OR usuario LIKE '%BACIB%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
23/04/2024 15:05:07 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='23' OR usuario LIKE '%BAIME5%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
23/04/2024 16:35:49 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='2' OR usuario LIKE '%DIADI%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
23/04/2024 16:41:35 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='2' OR usuario LIKE '%DIADI%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
23/04/2024 17:02:20 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='18' OR usuario LIKE '%BRIMI1%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
23/04/2024 17:24:51 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='16' OR usuario LIKE '%CI3MO7%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
23/04/2024 20:12:30 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='37' OR usuario LIKE '%BINSE%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
24/04/2024 08:32:30 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='37' OR usuario LIKE '%BINSE%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
24/04/2024 10:06:28 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='18' OR usuario LIKE '%BRIMI1%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
24/04/2024 10:08:30 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='18' OR usuario LIKE '%BRIMI1%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
24/04/2024 10:19:51 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='252' OR usuario LIKE '%BR18%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
24/04/2024 10:20:14 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='252' OR usuario LIKE '%BR18%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
24/04/2024 10:23:45 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='18' OR usuario LIKE '%BRIMI1%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
24/04/2024 10:28:02 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='18' OR usuario LIKE '%BRIMI1%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
24/04/2024 12:38:41 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='40' OR usuario LIKE '%BRCIM1%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
24/04/2024 12:47:47 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='92' OR usuario LIKE '%BATAR%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
24/04/2024 14:18:30 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='1' OR usuario LIKE '%CEDE2%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
24/04/2024 15:05:38 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='23' OR usuario LIKE '%BAIME5%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
24/04/2024 15:30:44 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='23' OR usuario LIKE '%BAIME5%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
24/04/2024 16:26:47 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='18' OR usuario LIKE '%BRIMI1%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
24/04/2024 16:29:24 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='21' OR usuario LIKE '%BAIME3%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
24/04/2024 16:31:16 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='21' OR usuario LIKE '%BAIME3%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
24/04/2024 18:05:44 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='57' OR usuario LIKE '%BASMI1%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
24/04/2024 18:14:55 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='309' OR usuario LIKE '%BAACA1%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
24/04/2024 19:39:48 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='288' OR usuario LIKE '%BADRA9%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
24/04/2024 20:15:54 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='194' OR usuario LIKE '%BICAZ%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
25/04/2024 08:34:30 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='27' OR usuario LIKE '%BAIDI%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
25/04/2024 09:07:39 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='309' OR usuario LIKE '%BAACA1%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
25/04/2024 09:25:58 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='309' OR usuario LIKE '%BAACA1%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
25/04/2024 09:27:50 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='309' OR usuario LIKE '%BAACA1%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
25/04/2024 13:32:18 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='95' OR usuario LIKE '%BR05%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
25/04/2024 13:47:16 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='314' OR usuario LIKE '%BAADA2%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
25/04/2024 13:53:43 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='314' OR usuario LIKE '%BAADA2%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
25/04/2024 14:05:04 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='1' OR usuario LIKE '%CEDE2%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
25/04/2024 14:27:40 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='37' OR usuario LIKE '%BINSE%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
25/04/2024 14:39:03 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='314' OR usuario LIKE '%BAADA2%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
25/04/2024 15:05:54 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='337' OR usuario LIKE '%ESICI%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
25/04/2024 16:40:33 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='25' OR usuario LIKE '%BIGAM%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
25/04/2024 16:48:14 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='220' OR usuario LIKE '%BAEEV4%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
25/04/2024 17:18:15 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='220' OR usuario LIKE '%BAEEV4%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
25/04/2024 17:18:26 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='19' OR usuario LIKE '%BAIME1%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
25/04/2024 17:22:32 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='19' OR usuario LIKE '%BAIME1%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
25/04/2024 18:08:20 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='69' OR usuario LIKE '%DIV01%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
25/04/2024 18:28:14 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='2' OR usuario LIKE '%DIADI%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
26/04/2024 07:42:57 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='2' OR usuario LIKE '%DIADI%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
26/04/2024 09:06:46 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='1' OR usuario LIKE '%CEDE2%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
26/04/2024 09:39:12 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='4' OR usuario LIKE '%DIPDA%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
26/04/2024 10:01:48 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='69' OR usuario LIKE '%DIV01%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
26/04/2024 10:03:30 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='35' OR usuario LIKE '%BAIMI7%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
26/04/2024 10:18:59 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='32' OR usuario LIKE '%BAIMI4%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
26/04/2024 10:20:31 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='28' OR usuario LIKE '%BRIMI2%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
26/04/2024 10:22:33 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='32' OR usuario LIKE '%BAIMI4%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
26/04/2024 10:44:23 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='48' OR usuario LIKE '%BACIM8%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
26/04/2024 11:18:25 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='1' OR usuario LIKE '%CEDE2%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
26/04/2024 14:25:47 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='34' OR usuario LIKE '%BAIMI6%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
26/04/2024 14:40:16 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='35' OR usuario LIKE '%BAIMI7%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
26/04/2024 14:44:02 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='35' OR usuario LIKE '%BAIMI7%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
26/04/2024 14:44:45 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='2' OR usuario LIKE '%DIADI%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
26/04/2024 15:27:01 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='35' OR usuario LIKE '%BAIMI7%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
26/04/2024 15:29:29 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='35' OR usuario LIKE '%BAIMI7%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
26/04/2024 17:22:35 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='66' OR usuario LIKE '%BASEC5%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
26/04/2024 19:36:32 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='58' OR usuario LIKE '%BASMI2%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
26/04/2024 20:03:23 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='52' OR usuario LIKE '%BACIF3%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
26/04/2024 20:06:42 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='52' OR usuario LIKE '%BACIF3%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
26/04/2024 20:07:59 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='52' OR usuario LIKE '%BACIF3%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
26/04/2024 20:09:27 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='52' OR usuario LIKE '%BACIF3%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
26/04/2024 20:09:58 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='52' OR usuario LIKE '%BACIF3%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
26/04/2024 20:10:23 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='52' OR usuario LIKE '%BACIF3%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
26/04/2024 20:18:38 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='289' OR usuario LIKE '%BADRE3%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
26/04/2024 20:52:15 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='20' OR usuario LIKE '%BAIME2%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
26/04/2024 21:02:35 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='20' OR usuario LIKE '%BAIME2%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
27/04/2024 10:30:59 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='27' OR usuario LIKE '%BAIDI%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
27/04/2024 10:36:00 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='150' OR usuario LIKE '%BIPAR%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
27/04/2024 10:58:06 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='197' OR usuario LIKE '%BAEEV19%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
27/04/2024 11:02:34 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='197' OR usuario LIKE '%BAEEV19%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
27/04/2024 11:04:00 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='191' OR usuario LIKE '%BR12%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
27/04/2024 11:07:38 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='151' OR usuario LIKE '%BICAM%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
27/04/2024 11:52:27 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='190' OR usuario LIKE '%DIV06%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
29/04/2024 07:43:21 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='49' OR usuario LIKE '%BACIM9%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
29/04/2024 08:47:30 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='1' OR usuario LIKE '%CEDE2%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
29/04/2024 08:51:24 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='21' OR usuario LIKE '%BAIME3%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
29/04/2024 08:54:00 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='21' OR usuario LIKE '%BAIME3%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
29/04/2024 08:55:50 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='21' OR usuario LIKE '%BAIME3%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
29/04/2024 09:10:55 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='23' OR usuario LIKE '%BAIME5%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
29/04/2024 09:48:53 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='23' OR usuario LIKE '%BAIME5%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
29/04/2024 14:30:00 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='149' OR usuario LIKE '%BR22%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
29/04/2024 14:30:54 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='149' OR usuario LIKE '%BR22%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
29/04/2024 14:33:59 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='149' OR usuario LIKE '%BR22%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
29/04/2024 14:41:56 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='20' OR usuario LIKE '%BAIME2%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
29/04/2024 14:45:54 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='2' OR usuario LIKE '%DIADI%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
29/04/2024 14:46:07 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='1' OR usuario LIKE '%CEDE2%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
29/04/2024 14:46:32 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='2' OR usuario LIKE '%DIADI%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
29/04/2024 14:47:18 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='2' OR usuario LIKE '%DIADI%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
29/04/2024 15:21:44 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='91' OR usuario LIKE '%GMSIL%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
29/04/2024 15:21:53 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='1' OR usuario LIKE '%CEDE2%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
29/04/2024 16:08:58 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='163' OR usuario LIKE '%BR08%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
29/04/2024 16:33:11 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='40' OR usuario LIKE '%BRCIM1%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
29/04/2024 16:41:03 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='26' OR usuario LIKE '%BACIB%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
29/04/2024 16:54:43 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='26' OR usuario LIKE '%BACIB%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
29/04/2024 16:55:42 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='26' OR usuario LIKE '%BACIB%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
29/04/2024 16:57:05 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='26' OR usuario LIKE '%BACIB%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
29/04/2024 17:04:11 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='2' OR usuario LIKE '%DIADI%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
29/04/2024 17:11:11 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='2' OR usuario LIKE '%DIADI%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
29/04/2024 17:34:18 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='39' OR usuario LIKE '%CACIM%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
29/04/2024 17:54:43 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='53' OR usuario LIKE '%BACIF4%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
29/04/2024 17:57:34 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='53' OR usuario LIKE '%BACIF4%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
29/04/2024 18:08:30 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='191' OR usuario LIKE '%BR12%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
29/04/2024 18:39:50 pm # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='40' OR usuario LIKE '%BRCIM1%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
30/04/2024 07:47:43 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='56' OR usuario LIKE '%BRCIM2%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
30/04/2024 07:49:43 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='56' OR usuario LIKE '%BRCIM2%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
30/04/2024 07:51:18 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='39' OR usuario LIKE '%CACIM%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
30/04/2024 07:56:09 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='2' OR usuario LIKE '%DIADI%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
30/04/2024 10:13:04 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='8' OR usuario LIKE '%CAIMI%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
30/04/2024 11:56:41 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='56' OR usuario LIKE '%BRCIM2%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
30/04/2024 11:59:59 am # SELECT * FROM cx_usu_web WHERE 1=1 AND (unidad='56' OR usuario LIKE '%BRCIM2%') AND admin>0 AND usuario NOT LIKE 'CX-%' ORDER BY unidad, admin, conse # 
